626	-32.362679	0.017941	402.515717
627	-32.690521	0.017185	503.144653
628	-33.217052	0.016478	402.515717
629	-33.611187	0.016109	402.515717
630	-34.728653	0.014110	553.459106
631	-35.774036	0.012451	503.144653
632	-34.497818	0.014291	352.201263
633	-34.212337	0.015325	301.886780
634	-34.417442	0.014044	603.773560
635	-35.609863	0.012387	452.830200
636	-35.523399	0.013086	452.830200
637	-43.197212	0.005313	402.515717
638	-46.927074	0.003834	301.886780
639	-52.889637	0.001714	452.830200
640	-54.648243	0.001475	805.031433
641	-54.934772	0.001494	603.773560
642	-56.691357	0.001116	955.974854
643	-57.569572	0.001020	704.402527
644	-54.290604	0.001657	402.515717
645	-51.226830	0.002127	1056.603760
646	-45.373348	0.004562	704.402527
647	-37.068756	0.012390	201.257858
648	-34.376678	0.015573	503.144653
649	-34.506821	0.015591	150.943390
650	-35.107265	0.015098	251.572327
651	-37.538795	0.011566	402.515717
652	-39.705761	0.008883	352.201263
653	-38.556934	0.010094	352.201263
654	-40.555565	0.008109	301.886780
655	-51.453415	0.002185	301.886780
656	-54.426140	0.001540	1207.547119
657	-55.024895	0.001501	1308.176147
658	-57.030521	0.001152	1106.918213
659	-57.578854	0.001134	654.088074
660	-59.003166	0.000908	1157.232666
661	-59.830776	0.000857	1006.289307
662	-57.968414	0.001006	855.345886
663	-59.547173	0.000860	754.716980
664	-45.001850	0.003746	1257.861694
665	-56.719318	0.001051	1006.289307
666	-59.867279	0.000834	704.402527
667	-61.335716	0.000674	1056.603760
668	-58.660675	0.000926	553.459106
669	-56.393429	0.001244	503.144653
670	-59.615093	0.000802	704.402527
671	-51.728439	0.002285	251.572327
672	-53.908371	0.001663	201.257858
673	-53.450966	0.001920	100.628929
674	-55.933109	0.001351	352.201263
675	-60.539055	0.000766	754.716980
676	-57.255646	0.001152	654.088074
677	-60.117188	0.000841	352.201263
678	-58.750099	0.000983	503.144653
679	-59.343529	0.000838	805.031433
680	-55.609188	0.001377	503.144653
681	-51.983276	0.002148	654.088074
682	-49.523125	0.002821	402.515717
683	-50.901138	0.002497	452.830200
684	-52.468571	0.002041	452.830200
685	-51.435070	0.002251	503.144653
686	-51.583424	0.002191	553.459106
687	-47.374340	0.003535	805.031433
688	-47.321754	0.003820	402.515717
689	-48.240730	0.003312	503.144653
690	-51.123775	0.002414	301.886780
